Geneid	Length	C1	C2	IL8_1	IL8_2
ENSMUSG00000092796	125	0	0	1	0
ENSMUSG00000083264	387	0	0	0	0
ENSMUSG00000082924	562	0	0	0	0
ENSMUSG00000084816	830	0	0	0	0
ENSMUSG00000087351	537	1	0	1	1
ENSMUSG00000027678	7532	581	377	351	325
ENSMUSG00000006800	4919	4129	2448	2720	2520
ENSMUSG00000088926	105	0	0	0	0
ENSMUSG00000085618	291	0	0	0	0
ENSMUSG00000085046	674	0	0	0	0
ENSMUSG00000084840	383	0	0	0	0
ENSMUSG00000087617	682	0	0	0	0
ENSMUSG00000085129	2098	3	3	0	0
ENSMUSG00000081123	496	0	0	0	1
ENSMUSG00000085682	604	0	0	0	0
ENSMUSG00000039621	7025	87	45	56	30
ENSMUSG00000093063	116	0	0	0	0
ENSMUSG00000089145	347	0	0	0	0
ENSMUSG00000088063	103	0	0	0	0
ENSMUSG00000042854	5499	52	26	13	32
ENSMUSG00000074582	8770	1994	1241	1128	977
ENSMUSG00000002718	3641	1848	1124	569	579
ENSMUSG00000090397	733	32	12	12	21
ENSMUSG00000039536	3652	2890	1742	1576	1307
ENSMUSG00000082665	1475	0	0	0	0
ENSMUSG00000017999	3970	1157	793	536	511
ENSMUSG00000039501	7352	3150	2093	6226	4862
ENSMUSG00000074578	737	903	630	950	844
ENSMUSG00000098430	189	0	0	0	0
ENSMUSG00000077515	93	10	4	4	7
ENSMUSG00000077565	89	13	9	10	6
ENSMUSG00000077698	90	20	15	9	15
ENSMUSG00000081946	556	1	0	1	1
ENSMUSG00000083436	198	0	1	0	0
ENSMUSG00000086605	1894	31	25	36	41
ENSMUSG00000050556	3725	70	53	70	73
ENSMUSG00000085151	1162	5	4	2	2
ENSMUSG00000017969	2288	1863	1288	180	175
ENSMUSG00000086098	804	14	15	2	0
ENSMUSG00000083661	359	0	1	0	0
ENSMUSG00000017929	4210	3955	2525	3261	3099
ENSMUSG00000039463	4521	914	627	567	484
ENSMUSG00000047030	4012	576	354	270	234
ENSMUSG00000006418	3356	787	524	1775	1527
ENSMUSG00000082687	277	0	1	0	0
ENSMUSG00000042821	1621	407	261	160	155
ENSMUSG00000085596	2019	2	0	0	1
ENSMUSG00000081511	476	2	1	0	0
ENSMUSG00000078923	2160	15	5	5	6
ENSMUSG00000089739	2367	0	0	0	0
ENSMUSG00000090213	2329	886	636	853	814
ENSMUSG00000093476	96	0	1	2	2
ENSMUSG00000085914	1023	6	3	7	3
ENSMUSG00000056501	1504	941	460	866	910
ENSMUSG00000006462	5964	30	24	17	20
ENSMUSG00000084797	852	7	3	1	5
ENSMUSG00000087624	811	3	5	1	0
ENSMUSG00000087684	2455	0	0	0	3
ENSMUSG00000085411	703	2	2	1	3
ENSMUSG00000027540	4213	1278	782	930	902
ENSMUSG00000074577	3580	11	4	67	52
ENSMUSG00000086411	872	0	0	1	0
ENSMUSG00000092849	78	0	0	0	0
ENSMUSG00000044641	3399	3	1	0	1
ENSMUSG00000085267	366	0	0	0	0
ENSMUSG00000087648	1309	0	0	0	0
ENSMUSG00000092923	95	0	0	1	0
ENSMUSG00000051149	5107	28	5	13	8
ENSMUSG00000093752	5288	0	1	0	0
ENSMUSG00000078919	2496	29	18	18	7
ENSMUSG00000074576	1973	109	62	54	48
ENSMUSG00000083342	430	0	0	0	0
ENSMUSG00000074575	4152	0	0	0	0
ENSMUSG00000086783	326	0	0	0	0
ENSMUSG00000064961	137	0	0	0	0
ENSMUSG00000082239	845	0	0	0	0
ENSMUSG00000027544	8367	9	4	0	1
ENSMUSG00000027546	4062	3	12	14	10
ENSMUSG00000105496	64	0	0	0	0
ENSMUSG00000027547	5073	0	0	0	0
ENSMUSG00000085322	1429	0	0	0	0
ENSMUSG00000077761	129	0	0	0	0
ENSMUSG00000027551	4548	299	174	127	139
ENSMUSG00000086348	473	0	0	0	0
ENSMUSG00000086658	260	0	0	0	0
ENSMUSG00000052368	1097	0	0	0	0
ENSMUSG00000080415	121	0	0	0	0
ENSMUSG00000086238	2031	0	0	0	0
ENSMUSG00000085369	515	0	0	0	0
ENSMUSG00000086840	566	0	0	0	0
ENSMUSG00000085350	589	0	0	0	0
ENSMUSG00000087074	1017	0	0	0	0
ENSMUSG00000078912	258	0	0	0	0
ENSMUSG00000103662	4263	0	0	0	0
ENSMUSG00000047907	6232	1	0	0	1
ENSMUSG00000096972	4878	0	0	0	0
ENSMUSG00000103935	1173	0	0	0	0
ENSMUSG00000097065	1913	0	0	0	0
ENSMUSG00000052056	5846	602	305	462	430
ENSMUSG00000097514	1449	0	0	0	0
ENSMUSG00000084013	846	3	4	7	4
ENSMUSG00000013523	3090	0	0	0	0
ENSMUSG00000086999	1174	0	0	0	0
ENSMUSG00000086970	1239	0	0	0	0
ENSMUSG00000084067	306	5	6	7	3
ENSMUSG00000038567	3560	0	0	1	0
ENSMUSG00000052033	1143	228	150	150	126
ENSMUSG00000085495	3172	3	1	1	3
ENSMUSG00000085225	444	0	0	0	0
ENSMUSG00000043583	1395	0	0	0	0
ENSMUSG00000085158	1864	0	0	0	0
ENSMUSG00000027560	1768	1	1	2	2
ENSMUSG00000080955	746	0	0	0	0
ENSMUSG00000084829	1067	0	0	0	0
ENSMUSG00000084818	437	0	0	0	0
ENSMUSG00000086613	435	0	0	0	0
ENSMUSG00000088505	264	0	0	0	0
ENSMUSG00000086823	979	0	0	0	0
ENSMUSG00000085426	484	0	0	0	0
ENSMUSG00000087100	452	0	0	0	0
ENSMUSG00000067578	2902	0	0	0	0
ENSMUSG00000087409	630	0	0	0	0
ENSMUSG00000083793	615	1	0	0	0
ENSMUSG00000105205	143	0	0	0	0
ENSMUSG00000038537	2623	0	0	0	0
ENSMUSG00000085949	430	0	1	0	0
ENSMUSG00000085905	1786	0	0	0	1
ENSMUSG00000027495	3617	401	252	163	151
ENSMUSG00000027496	1940	117	71	24	17
ENSMUSG00000027498	3451	634	407	311	270
ENSMUSG00000074570	5334	0	0	0	0
ENSMUSG00000087633	2146	0	0	0	0
ENSMUSG00000027502	2173	1328	819	777	697
ENSMUSG00000074569	2220	8	4	0	1
ENSMUSG00000027505	698	1	0	0	2
ENSMUSG00000081344	171	103	68	72	53
ENSMUSG00000028640	3278	11	5	8	7
ENSMUSG00000093160	78	0	0	0	0
ENSMUSG00000008999	3670	0	0	0	1
ENSMUSG00000005883	1755	0	0	0	0
ENSMUSG00000027509	1742	700	464	347	333
ENSMUSG00000027510	2071	173	120	141	96
ENSMUSG00000092596	198	4	3	4	0
ENSMUSG00000087442	553	1	2	3	2
ENSMUSG00000070495	3217	26	19	14	19
ENSMUSG00000087382	5098	0	0	0	0
ENSMUSG00000027513	2661	0	0	0	0
ENSMUSG00000027514	2164	322	273	3286	2969
ENSMUSG00000038400	4538	3651	2097	655	544
ENSMUSG00000087600	680	7	1	1	2
ENSMUSG00000086114	470	0	0	0	0
ENSMUSG00000027518	646	0	0	0	0
ENSMUSG00000027517	1084	0	0	0	0
ENSMUSG00000055897	6089	308	196	148	142
ENSMUSG00000027519	7206	1798	1138	916	906
ENSMUSG00000098588	119	0	0	0	0
ENSMUSG00000057047	899	0	0	1	0
ENSMUSG00000054455	7029	1998	1256	826	859
ENSMUSG00000085938	1518	0	0	1	0
ENSMUSG00000082543	475	0	0	0	0
ENSMUSG00000081700	210	0	0	0	0
ENSMUSG00000082519	655	98	54	44	52
ENSMUSG00000027522	3880	1741	1088	673	591
ENSMUSG00000039263	2467	814	527	277	292
ENSMUSG00000074555	874	0	0	1	0
ENSMUSG00000098467	68	0	0	0	0
ENSMUSG00000065521	79	0	0	0	0
ENSMUSG00000065410	82	0	0	0	0
ENSMUSG00000086537	3143	3	3	0	4
ENSMUSG00000027523	10376	205	96	85	60
ENSMUSG00000099106	64	0	0	0	0
ENSMUSG00000098535	122	0	0	0	0
ENSMUSG00000098342	125	0	0	0	0
ENSMUSG00000090625	1484	2	2	2	3
ENSMUSG00000016253	2327	499	326	168	184
ENSMUSG00000016256	1441	2975	1964	2716	2646
ENSMUSG00000082641	361	0	0	0	0
ENSMUSG00000016255	1406	0	0	0	0
ENSMUSG00000016252	421	1292	857	500	486
ENSMUSG00000016257	1565	805	533	272	263
ENSMUSG00000080158	876	0	0	0	0
ENSMUSG00000082353	573	0	0	0	0
ENSMUSG00000050600	9807	0	0	0	0
ENSMUSG00000027524	3117	0	0	0	0
ENSMUSG00000084795	798	0	0	0	0
ENSMUSG00000087215	740	0	0	0	0
ENSMUSG00000086177	314	0	0	0	0
ENSMUSG00000078906	2009	0	0	0	0
ENSMUSG00000085608	150	0	0	0	0
ENSMUSG00000082112	1484	0	0	0	0
ENSMUSG00000078905	937	2	1	0	1
ENSMUSG00000084050	441	0	0	0	1
ENSMUSG00000080888	2055	19	7	11	10
ENSMUSG00000081949	401	0	0	0	0
ENSMUSG00000090093	2561	57	42	32	29
ENSMUSG00000087588	231	1	0	0	0
ENSMUSG00000078902	4516	110	58	27	40
ENSMUSG00000078903	2666	31	17	19	9
ENSMUSG00000082376	1736	0	0	0	0
ENSMUSG00000084323	624	0	0	0	0
ENSMUSG00000078901	3382	0	0	1	0
ENSMUSG00000085699	237	0	0	0	0
ENSMUSG00000078899	4402	1409	870	724	738
ENSMUSG00000078898	1832	35	17	15	14
ENSMUSG00000095231	291	0	0	0	0
ENSMUSG00000078897	2529	16	14	11	6
ENSMUSG00000078896	2325	0	1	0	1
ENSMUSG00000094475	1501	0	0	0	0
ENSMUSG00000084852	289	0	0	0	0
ENSMUSG00000095545	1758	0	0	0	0
ENSMUSG00000094932	1501	0	0	0	0
ENSMUSG00000085366	210	0	0	0	0
ENSMUSG00000078889	3438	3	6	5	2
ENSMUSG00000083481	624	0	0	0	0
ENSMUSG00000086941	579	0	0	0	0
ENSMUSG00000078887	2919	46	21	23	18
ENSMUSG00000085288	169	0	0	0	0
ENSMUSG00000089756	2988	178	91	78	100
ENSMUSG00000078886	3043	8	10	6	6
ENSMUSG00000078891	622	0	0	0	0
ENSMUSG00000085103	474	1	1	0	0
ENSMUSG00000095648	1753	0	0	0	0
ENSMUSG00000086367	1208	0	0	0	0
ENSMUSG00000078894	3936	1	0	0	0
ENSMUSG00000094108	1266	0	0	0	0
ENSMUSG00000084858	2306	0	0	0	1
ENSMUSG00000078895	417	0	0	0	0
ENSMUSG00000089951	1508	45	32	19	25
ENSMUSG00000086489	214	0	0	0	0
ENSMUSG00000078881	2774	1	0	0	0
ENSMUSG00000095199	1754	0	0	0	0
ENSMUSG00000094360	291	0	0	0	0
ENSMUSG00000078880	2765	0	0	0	0
ENSMUSG00000078879	2280	40	28	27	24
ENSMUSG00000078878	2500	116	90	49	60
ENSMUSG00000081003	324	0	0	0	0
ENSMUSG00000081599	1695	0	0	0	0
ENSMUSG00000078877	3527	194	128	88	104
ENSMUSG00000078876	279	0	0	0	0
ENSMUSG00000083170	2330	0	0	0	0
ENSMUSG00000074527	3830	4	7	5	4
ENSMUSG00000083266	1266	9	5	6	3
ENSMUSG00000081326	1074	0	0	0	0
ENSMUSG00000078875	2680	22	14	5	9
ENSMUSG00000083317	508	9	4	2	1
ENSMUSG00000083111	1958	57	42	30	32
ENSMUSG00000078872	1016	5	5	2	5
ENSMUSG00000082023	447	0	1	0	0
ENSMUSG00000082377	1578	0	1	1	0
ENSMUSG00000082765	914	2	2	1	4
ENSMUSG00000082724	2308	2	5	0	1
ENSMUSG00000081590	408	0	0	1	0
ENSMUSG00000078870	1834	57	43	50	46
ENSMUSG00000083817	2135	3	0	2	1
ENSMUSG00000078869	1050	1	1	0	0
ENSMUSG00000078868	1581	2	3	3	1
ENSMUSG00000078867	2301	11	5	8	4
ENSMUSG00000082343	1660	0	0	0	0
ENSMUSG00000083619	573	0	0	0	0
ENSMUSG00000078866	2172	351	252	241	219
ENSMUSG00000094786	1501	27	21	11	13
ENSMUSG00000085513	877	0	0	0	0
ENSMUSG00000078865	1621	0	0	0	0
ENSMUSG00000080709	3051	2	1	1	0
ENSMUSG00000078864	1077	5	7	0	3
ENSMUSG00000095362	1616	197	124	87	87
ENSMUSG00000081574	2024	0	1	0	2
ENSMUSG00000082901	627	9	7	9	3
ENSMUSG00000074521	1451	21	13	9	12
ENSMUSG00000074529	864	12	4	3	0
ENSMUSG00000078862	2863	133	92	61	77
ENSMUSG00000083702	822	0	0	0	0
ENSMUSG00000074519	2145	139	111	77	89
ENSMUSG00000097879	3523	199	122	117	123
ENSMUSG00000078861	2078	111	77	44	44
ENSMUSG00000027525	5700	1	1	0	0
ENSMUSG00000060445	5717	0	0	0	0
ENSMUSG00000049999	3267	0	0	0	0
ENSMUSG00000070476	4541	0	0	0	0
ENSMUSG00000039155	2967	0	0	0	0
ENSMUSG00000082215	1015	0	0	0	0
ENSMUSG00000061897	456	106	64	64	78
ENSMUSG00000081481	577	0	0	0	0
ENSMUSG00000081882	751	0	0	0	0
ENSMUSG00000039138	737	0	0	0	0
ENSMUSG00000000305	6797	0	0	0	0
ENSMUSG00000083410	946	2	2	1	4
ENSMUSG00000039117	4422	378	234	158	149
ENSMUSG00000085704	1905	31	14	8	7
ENSMUSG00000082850	397	0	0	0	0
ENSMUSG00000039108	2892	860	566	509	513
ENSMUSG00000027566	914	1363	913	907	898
ENSMUSG00000039086	4343	197	124	109	96
ENSMUSG00000039069	1346	259	181	105	102
ENSMUSG00000039059	2706	1	0	0	0
ENSMUSG00000090589	435	0	0	0	0
ENSMUSG00000039050	2805	969	605	393	340
ENSMUSG00000039041	1535	1174	762	529	454
ENSMUSG00000015647	11388	4865	2956	2453	2256
ENSMUSG00000098735	69	0	0	0	0
ENSMUSG00000039001	394	3935	2801	1833	1986
ENSMUSG00000092827	76	6	1	0	2
ENSMUSG00000038990	2975	303	196	146	135
ENSMUSG00000038980	2319	0	0	0	0
ENSMUSG00000015627	3277	0	1	0	0
ENSMUSG00000056061	1678	0	0	0	0
ENSMUSG00000084843	1703	8	6	3	7
ENSMUSG00000070144	77	0	1	0	0
ENSMUSG00000065460	104	3	1	0	0
ENSMUSG00000038963	3230	5	6	8	4
ENSMUSG00000027568	3917	0	0	0	0
ENSMUSG00000027569	1845	798	572	1117	913
ENSMUSG00000049401	2449	1066	688	1886	1707
ENSMUSG00000027570	3046	7	1	24	14
ENSMUSG00000038932	2225	0	0	1	0
ENSMUSG00000038914	12667	2199	1285	944	881
ENSMUSG00000064422	107	0	1	0	0
ENSMUSG00000027573	2300	832	517	294	291
ENSMUSG00000023393	2275	2	0	0	0
ENSMUSG00000087550	731	0	0	2	0
ENSMUSG00000045493	2520	0	0	0	0
ENSMUSG00000074507	1913	25	10	6	7
ENSMUSG00000086166	2119	0	0	0	0
ENSMUSG00000085428	580	0	0	0	0
ENSMUSG00000088334	118	0	0	0	0
ENSMUSG00000085728	423	0	0	0	0
ENSMUSG00000065454	68	0	0	0	0
ENSMUSG00000098051	1116	0	0	0	0
ENSMUSG00000038848	3265	1223	665	553	556
ENSMUSG00000038840	1178	0	0	0	0
ENSMUSG00000027574	865	0	0	0	0
ENSMUSG00000087293	667	0	0	0	0
ENSMUSG00000027575	3036	1360	840	589	545
ENSMUSG00000070461	3352	214	137	89	73
ENSMUSG00000016356	4189	14	5	11	12
ENSMUSG00000027577	4755	0	0	0	0
ENSMUSG00000016346	8496	4	0	0	0
ENSMUSG00000016349	2084	1	1	0	0
ENSMUSG00000084696	104	0	0	0	0
ENSMUSG00000016344	1160	240	151	69	75
ENSMUSG00000038751	3689	0	4	0	0
ENSMUSG00000027579	2562	1	0	1	3
ENSMUSG00000083993	1073	0	0	0	0
ENSMUSG00000047841	1475	0	0	0	0
ENSMUSG00000027580	10261	1913	1290	5272	3922
ENSMUSG00000038705	4121	413	276	259	260
ENSMUSG00000084033	788	6	1	0	1
ENSMUSG00000027581	1136	1	0	1	0
ENSMUSG00000038685	4424	424	278	137	138
ENSMUSG00000038671	2596	612	355	280	293
ENSMUSG00000027582	2533	695	402	315	274
ENSMUSG00000090077	1959	432	324	186	179
ENSMUSG00000085028	1143	83	76	46	48
ENSMUSG00000027583	6460	11	8	13	6
ENSMUSG00000089612	103	0	0	0	0
ENSMUSG00000055882	1775	1	0	0	0
ENSMUSG00000000827	3630	1490	1026	672	643
ENSMUSG00000088378	163	13	11	5	11
ENSMUSG00000000826	6743	2651	1740	1936	1750
ENSMUSG00000089917	1849	402	257	214	213
ENSMUSG00000010492	2274	21	17	14	15
ENSMUSG00000000823	5714	888	563	262	267
ENSMUSG00000098824	69	0	0	0	0
ENSMUSG00000002455	3058	1959	1342	1034	1034
ENSMUSG00000038605	2164	34	24	14	15
ENSMUSG00000077518	107	0	0	0	0
ENSMUSG00000046470	1620	5	2	0	0
ENSMUSG00000059540	1183	107	86	30	42
ENSMUSG00000002458	2137	321	172	121	128
ENSMUSG00000045794	718	1	0	0	0
ENSMUSG00000027584	3353	0	0	0	0
ENSMUSG00000082786	901	0	0	0	0
ENSMUSG00000010505	5627	1	1	0	1
ENSMUSG00000027589	3573	1872	1153	881	826
ENSMUSG00000038628	2948	456	279	152	159
ENSMUSG00000083397	1890	1	0	1	0
ENSMUSG00000098505	2550	0	0	0	0
ENSMUSG00000098982	100	0	0	0	0
ENSMUSG00000098307	100	0	0	0	0
ENSMUSG00000103416	127	0	0	0	0
ENSMUSG00000103028	751	0	0	0	0
ENSMUSG00000017688	2630	0	0	0	0
ENSMUSG00000102283	428	0	0	0	0
ENSMUSG00000077829	92	0	0	0	0
ENSMUSG00000069125	395	0	0	0	0
ENSMUSG00000103245	774	0	0	0	0
ENSMUSG00000103224	319	0	0	0	0
ENSMUSG00000091223	1327	0	0	0	1
ENSMUSG00000096480	101	0	0	0	0
ENSMUSG00000094830	119	0	0	0	0
ENSMUSG00000104233	217	0	0	0	0
ENSMUSG00000104054	430	0	0	0	0
ENSMUSG00000104073	239	0	0	0	0
ENSMUSG00000089287	133	0	0	0	0
ENSMUSG00000102998	120	0	0	0	0
ENSMUSG00000103306	274	0	0	0	0
ENSMUSG00000098659	1637	0	0	0	0
ENSMUSG00000104141	966	0	0	0	0
ENSMUSG00000096922	1997	0	1	0	1
ENSMUSG00000086224	1020	8	5	1	1
ENSMUSG00000103881	2379	1	1	0	0
ENSMUSG00000025255	13982	2468	1445	476	493
ENSMUSG00000093557	402	0	0	0	0
ENSMUSG00000040374	2270	664	420	325	310
ENSMUSG00000103034	490	0	0	0	0
ENSMUSG00000102979	313	0	0	0	0
ENSMUSG00000096384	110	0	0	0	0
ENSMUSG00000096130	110	0	0	0	0
ENSMUSG00000103848	422	0	0	0	0
ENSMUSG00000103733	2930	0	0	0	0
ENSMUSG00000104270	118	0	0	0	0
ENSMUSG00000093835	110	0	0	0	0
ENSMUSG00000103852	270	0	0	0	0
ENSMUSG00000098226	982	0	0	0	0
ENSMUSG00000103150	259	0	0	0	0
ENSMUSG00000069118	783	0	0	0	0
ENSMUSG00000103538	346	0	0	0	0
ENSMUSG00000089220	113	0	0	0	0
ENSMUSG00000104274	433	0	0	0	0
ENSMUSG00000027499	3667	1405	964	149	116
ENSMUSG00000103274	120	0	0	0	0
ENSMUSG00000102268	948	0	0	0	0
ENSMUSG00000088484	117	0	0	0	0
ENSMUSG00000043542	3292	1132	748	397	390
ENSMUSG00000040329	5548	115	87	27	35
ENSMUSG00000097804	1592	12	8	133	92
ENSMUSG00000103399	585	0	0	1	0
ENSMUSG00000100010	577	0	0	0	0
ENSMUSG00000103725	1852	2	0	0	0
ENSMUSG00000103921	2177	0	0	0	0
ENSMUSG00000065203	107	0	0	0	0
ENSMUSG00000102463	808	0	0	0	0
ENSMUSG00000027500	2073	803	513	80	79
ENSMUSG00000098047	1025	0	0	0	1
ENSMUSG00000104102	702	0	0	0	0
ENSMUSG00000040289	2423	66	31	13	9
ENSMUSG00000103814	313	0	0	0	0
ENSMUSG00000088094	119	0	0	0	0
ENSMUSG00000103346	3491	0	0	0	0
ENSMUSG00000103256	3143	0	0	0	0
ENSMUSG00000040269	783	160	109	59	69
ENSMUSG00000081594	445	1	0	0	0
ENSMUSG00000081657	333	0	0	0	0
ENSMUSG00000027506	6738	438	320	688	582
ENSMUSG00000103461	322	0	0	0	0
ENSMUSG00000103116	846	0	0	0	0
ENSMUSG00000103011	445	0	0	0	0
ENSMUSG00000069114	7414	383	259	422	325
ENSMUSG00000088229	311	0	0	0	0
ENSMUSG00000097365	4870	1	1	0	0
ENSMUSG00000040209	13834	289	198	78	93
ENSMUSG00000103485	3761	0	0	0	0
ENSMUSG00000103876	383	0	0	0	0
ENSMUSG00000027508	8256	6	4	1	2
ENSMUSG00000089794	917	0	0	0	0
ENSMUSG00000088004	109	0	0	0	0
ENSMUSG00000102795	1009	0	0	0	0
ENSMUSG00000103698	814	0	0	0	0
ENSMUSG00000027533	987	25	14	20	19
ENSMUSG00000104000	1789	0	0	0	0
ENSMUSG00000049230	1830	41	18	14	12
ENSMUSG00000103045	100	0	0	0	0
ENSMUSG00000052468	1408	0	0	0	0
ENSMUSG00000103124	1568	0	0	0	0
ENSMUSG00000027528	649	0	0	0	0
ENSMUSG00000062515	896	0	0	1	3
ENSMUSG00000102705	2439	0	0	0	0
ENSMUSG00000104434	132	0	0	0	0
ENSMUSG00000102834	497	0	0	0	0
ENSMUSG00000027530	2787	0	0	0	0
ENSMUSG00000104092	330	0	0	0	0
ENSMUSG00000103592	179	0	1	0	0
ENSMUSG00000027531	4986	514	313	341	311
ENSMUSG00000103392	536	0	0	0	0
ENSMUSG00000058921	3923	0	0	1	0
ENSMUSG00000039795	1610	286	217	113	102
ENSMUSG00000027536	6188	10	16	24	20
ENSMUSG00000027534	2632	228	153	224	159
ENSMUSG00000104451	1787	0	0	0	0
ENSMUSG00000104185	511	0	0	0	0
ENSMUSG00000102470	1981	0	0	0	0
ENSMUSG00000087858	118	0	0	0	0
ENSMUSG00000103323	754	0	0	0	0
ENSMUSG00000081537	189	0	0	0	0
ENSMUSG00000095289	101	0	0	0	0
ENSMUSG00000098085	1014	0	0	0	0
ENSMUSG00000104015	1523	0	0	0	0
ENSMUSG00000103339	367	0	0	0	0
ENSMUSG00000104177	586	0	0	0	0
ENSMUSG00000095661	2798	0	0	0	0
ENSMUSG00000103950	964	0	0	0	0
ENSMUSG00000103735	343	0	0	0	0
ENSMUSG00000102815	3695	0	0	0	0
ENSMUSG00000104065	401	0	0	0	0
ENSMUSG00000102215	877	0	0	0	0
ENSMUSG00000102938	2550	0	0	0	0
ENSMUSG00000097338	2551	0	0	0	0
ENSMUSG00000104514	637	0	0	0	0
ENSMUSG00000103856	559	0	0	0	0
ENSMUSG00000096025	255	0	0	0	0
ENSMUSG00000102891	1357	0	0	0	0
ENSMUSG00000088546	295	0	0	0	0
ENSMUSG00000039717	1998	0	0	0	0
ENSMUSG00000084684	281	0	0	0	0
ENSMUSG00000089231	125	0	0	0	0
ENSMUSG00000102707	165	0	0	0	0
ENSMUSG00000104375	1498	0	0	0	0
ENSMUSG00000103626	479	0	0	0	0
ENSMUSG00000098036	1008	0	0	0	0
ENSMUSG00000039710	1741	0	0	0	0
ENSMUSG00000098083	1012	0	0	0	0
ENSMUSG00000027550	5928	789	502	257	206
ENSMUSG00000090300	280	14	7	2	9
ENSMUSG00000027552	1782	211	134	88	95
ENSMUSG00000078784	1396	420	293	211	197
ENSMUSG00000104249	289	0	1	0	0
ENSMUSG00000027555	2299	2764	1753	812	602
ENSMUSG00000084092	476	0	0	0	0
ENSMUSG00000027556	1245	2	0	0	0
ENSMUSG00000097790	219	0	0	0	0
ENSMUSG00000027559	1679	884	619	8	10
ENSMUSG00000027562	1788	150	93	8	7
ENSMUSG00000098008	1366	0	1	0	0
ENSMUSG00000098186	984	0	0	0	0
ENSMUSG00000103912	1221	1	0	0	0
ENSMUSG00000078783	618	0	0	0	0
ENSMUSG00000095788	1517	0	0	0	0
ENSMUSG00000095028	1517	0	0	0	0
ENSMUSG00000102155	854	0	0	0	0
ENSMUSG00000074677	2847	0	0	0	0
ENSMUSG00000103688	1090	0	0	0	0
ENSMUSG00000103769	1061	0	0	0	0
ENSMUSG00000078780	1213	0	0	0	0
ENSMUSG00000094598	110	0	0	0	0
ENSMUSG00000103535	175	0	0	0	0
ENSMUSG00000088874	329	0	0	0	0
ENSMUSG00000047213	5284	2274	1423	1251	1077
ENSMUSG00000088644	64	0	0	0	0
ENSMUSG00000095827	334	0	0	0	0
ENSMUSG00000088541	144	0	0	0	0
ENSMUSG00000103351	1339	0	0	0	0
ENSMUSG00000104411	2198	0	0	0	0
ENSMUSG00000102646	505	0	0	0	0
ENSMUSG00000104242	340	0	0	0	0
ENSMUSG00000100252	6013	0	0	0	0
ENSMUSG00000093073	109	0	0	0	0
ENSMUSG00000087893	127	0	0	0	0
ENSMUSG00000105262	916	0	0	0	0
ENSMUSG00000027564	550	0	0	0	0
ENSMUSG00000082896	2191	60	48	53	35
ENSMUSG00000025128	3344	0	0	0	0
ENSMUSG00000094983	67	0	0	0	0
ENSMUSG00000039519	2166	3	0	2	1
ENSMUSG00000096391	164	0	0	0	0
ENSMUSG00000104801	4830	0	1	0	0
ENSMUSG00000102886	870	0	0	0	0
ENSMUSG00000102699	644	0	0	0	0
ENSMUSG00000040217	412	0	0	0	0
ENSMUSG00000105280	1201	0	0	0	0
ENSMUSG00000104091	1024	0	0	1	1
ENSMUSG00000104918	3980	0	0	0	0
ENSMUSG00000103264	289	0	0	0	0
ENSMUSG00000027599	3673	809	513	370	350
ENSMUSG00000103135	712	2	3	1	4
ENSMUSG00000027601	3173	712	426	404	378
ENSMUSG00000069094	6487	627	418	214	211
ENSMUSG00000087108	392	1	2	1	1
ENSMUSG00000089149	312	0	0	0	0
ENSMUSG00000027606	1259	0	0	0	0
ENSMUSG00000096211	164	0	0	0	0
ENSMUSG00000084339	695	0	0	0	0
ENSMUSG00000082766	394	1	0	0	0
ENSMUSG00000060913	2595	666	426	106	96
ENSMUSG00000104465	598	30	19	3	2
ENSMUSG00000049796	1320	1	0	0	0
ENSMUSG00000102261	1051	0	0	0	0
ENSMUSG00000106182	383	0	0	0	0
ENSMUSG00000048106	4087	423	261	154	165
ENSMUSG00000103781	412	0	0	0	0
ENSMUSG00000104031	1147	1	1	0	0
ENSMUSG00000003617	5800	8707	5233	9285	8726
ENSMUSG00000027615	4016	308	212	177	180
ENSMUSG00000002428	4955	527	323	386	367
ENSMUSG00000019528	1922	873	572	440	423
ENSMUSG00000001865	1449	0	0	0	0
ENSMUSG00000099105	70	0	0	0	0
ENSMUSG00000011463	2718	0	0	0	0
ENSMUSG00000105208	616	0	0	0	0
ENSMUSG00000054988	2147	1	0	0	0
ENSMUSG00000103573	973	0	0	0	0
ENSMUSG00000106442	246	0	0	0	0
ENSMUSG00000102636	916	0	0	0	0
ENSMUSG00000103460	1594	0	0	0	0
ENSMUSG00000102986	210	0	0	0	0
ENSMUSG00000103533	1612	0	0	0	0
ENSMUSG00000102807	550	0	1	0	0
ENSMUSG00000039617	684	183	172	124	127
ENSMUSG00000106051	421	0	0	0	0
ENSMUSG00000101897	520	0	0	0	0
ENSMUSG00000106085	1184	0	0	0	0
ENSMUSG00000106460	772	0	0	0	0
ENSMUSG00000105440	909	0	0	0	0
ENSMUSG00000103441	768	0	0	0	0
ENSMUSG00000106321	791	0	0	0	0
ENSMUSG00000106527	433	0	0	0	0
ENSMUSG00000106019	1731	25	12	2	2
ENSMUSG00000027630	8506	1235	799	304	241
ENSMUSG00000103293	622	0	0	0	0
ENSMUSG00000087775	290	0	0	0	0
ENSMUSG00000102987	411	0	0	1	0
ENSMUSG00000102866	359	0	0	2	0
ENSMUSG00000088846	129	0	0	0	0
ENSMUSG00000103801	770	0	0	0	0
ENSMUSG00000102233	251	0	0	0	0
ENSMUSG00000103275	1102	0	0	0	0
